true_label,choice,task,subject,file,trial_id
1,1,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3023
2,2,identity,P4,2025-07-14_IdentityNoInverFP_172_P4_7_21.json,26599
2,2,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18335
1,1,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32074
0,0,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31801
5,5,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_6_57.json,30226
1,1,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9772
0,0,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19120
0,0,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_00.json,28457
6,6,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29395
2,2,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9136
6,6,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3024
5,5,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_7_25.json,29660
5,5,identity,P1,2025-06-17_IdentityNoInver_501_P1_9_58.json,10514
4,4,identity,P7,2025-07-14_IdentityNoInverFP_274_P7_7_45.json,27820
1,3,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28664
4,4,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10837
2,2,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_5_46.json,18822
0,6,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,8984
5,5,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9552
3,5,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_00.json,31232
1,1,identity,P1,2025-06-12_IdentityTexture_501_P1_0_40.json,3551
7,7,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9336
0,6,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17945
3,3,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30690
0,0,identity,P2,2025-07-14_IdentityNoInverFP_182_P2_7_40.json,27146
0,0,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30947
5,5,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10816
4,4,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19406
1,5,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28702
7,7,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10542
0,0,identity,P1,2025-06-17_Identity_501_P1_4_28.json,11967
3,7,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12111
6,7,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_7_57.json,13222
